time,average_xi,average_xv,center_xi,center_xs,center_xv
88906670.685833,3.4713045743168e-06,0.0028806613555583,3.4713045594276e-06,1,0.0028806613679145
90706861.070842,3.4587959373543e-06,0.0028910795459856,3.4587959231458e-06,1,0.0028910795578623
92507051.455851,3.4468563233275e-06,0.0029010943425282,3.4468563097628e-06,1,0.0029010943539456
94307241.840859,3.4354549546603e-06,0.0029107226403245,3.4354549417044e-06,1,0.002910722651302
96107432.225868,3.4245630145908e-06,0.0029199806107185,3.4245630022113e-06,1,0.0029199806212743
97907622.610876,3.4141535633511e-06,0.0029288836766068,3.4141535515181e-06,1,0.0029288836867583
99707812.995885,3.4042014105346e-06,0.0029374465338414,3.4042013992194e-06,1,0.0029374465436055
101508003.38089,3.3946829825238e-06,0.0029456831859861,3.3946829717002e-06,1,0.0029456831953785
103668231.8429,3.3838011931996e-06,0.0029551563753172,3.3838011829326e-06,1,0.002955156384284
105828460.30491,3.3734759344736e-06,0.0029642015811437,3.3734759247305e-06,1,0.0029642015897051
107988688.76692,3.363674902292e-06,0.0029728389238371,3.3636748930418e-06,1,0.0029728389320128
110148917.22893,3.354367696043e-06,0.0029810877969545,3.3543676872569e-06,1,0.0029810878047631
112309145.69094,3.3455259172519e-06,0.0029889666780627,3.3455259089033e-06,1,0.0029889666855218
114469374.15296,3.3371230867081e-06,0.002996493106713,3.3371230787721e-06,1,0.0029964931138391
116629602.61497,3.3291345123996e-06,0.0030036837157906,3.3291345048534e-06,1,0.0030036837225994
119221876.76938,3.3200613529878e-06,0.0030118925419218,3.320061345881e-06,1,0.0030118925483692
121814150.92379,3.3115138432564e-06,0.0030196669420357,3.3115138365607e-06,1,0.0030196669481417
124406425.0782,3.3034586384005e-06,0.0030270303880973,3.3034586320891e-06,1,0.0030270303938808
126998699.23262,3.2958644563663e-06,0.0030340053647066,3.2958644504148e-06,1,0.0030340053701853
129590973.38703,3.2887021916482e-06,0.0030406131579721,3.2887021860343e-06,1,0.0030406131631626
132183247.54144,3.2819430214884e-06,0.0030468738097222,3.2819430161913e-06,1,0.0030468738146403
135293976.52673,3.2743337310813e-06,0.0030539564416688,3.2743337261383e-06,1,0.0030539564462791
138404705.51203,3.2672287005197e-06,0.0030605978998561,3.2672286959054e-06,1,0.0030605979041788
141515434.49732,3.2605939942923e-06,0.0030668258540246,3.260593989983e-06,1,0.003066825858078
144626163.48262,3.2543962271104e-06,0.00307266659674,3.2543962230844e-06,1,0.0030726666005414
147736892.46791,3.2486030487114e-06,0.0030781447803711,3.2486030449483e-06,1,0.003078144783937
151469767.25027,3.2421487318351e-06,0.0030842742356334,3.2421487283632e-06,1,0.0030842742389363
155202642.03262,3.2361906301738e-06,0.0030899528300337,3.23619062697e-06,1,0.0030899528330927
158935516.81498,3.2306882287249e-06,0.0030952135780533,3.2306882257677e-06,1,0.0030952135808869
163414966.5538,3.2246384165425e-06,0.0031010209524085,3.2246384138546e-06,1,0.0031010209549936
168790306.24039,3.2180927083594e-06,0.0031073290996762,3.2180927059607e-06,1,0.0031073291019926
174165645.92698,3.2122473833588e-06,0.0031129852692195,3.2122473812167e-06,1,0.0031129852712955
179540985.61357,3.2095599205551e-06,0.0031155913444889,3.2095599185306e-06,1,0.0031155913464542
185991393.23748,3.2064880844074e-06,0.0031185758427772,3.2064880825169e-06,1,0.003118575844616
193731882.38616,3.2027578702042e-06,0.003122208027114,3.2027578684761e-06,1,0.0031222080287988
201472371.53485,3.2000166262045e-06,0.0031248826581067,3.2000166245957e-06,1,0.0031248826596778
210760958.51328,3.1978319255792e-06,0.0031270176370248,3.1978319240647e-06,1,0.003127017638506
221907262.88739,3.1961482524344e-06,0.0031286650222279,3.1961482509925e-06,1,0.0031286650236395
235282828.13633,3.1950693724131e-06,0.0031297215314329,3.195069371018e-06,1,0.0031297215327997
251333506.43505,3.1939108855163e-06,0.003130856760734,3.193910884171e-06,1,0.0031308567620529
270594320.39351,3.1926210592999e-06,0.0031321216183451,3.19262105801e-06,1,0.0031321216196107
293707297.14367,3.1911970496707e-06,0.0031335192126099,3.1911970484418e-06,1,0.0031335192138167
321442869.24386,3.1889827785099e-06,0.0031356948979981,3.188982777376e-06,1,0.0031356948991132
354725555.76409,3.1859641833731e-06,0.0031386658027949,3.1859641823681e-06,1,0.003138665803785
388008242.28432,3.183783580476e-06,0.0031408155219785,3.1837835795646e-06,1,0.0031408155228778
427947466.10859,3.1816152742104e-06,0.0031429560582993,3.1816152733912e-06,1,0.0031429560591087
475874534.69772,3.1800894862559e-06,0.0031444640242643,3.1800894855013e-06,1,0.0031444640250107
533387017.00467,3.1785637258976e-06,0.0031459734204819,3.1785637252085e-06,1,0.0031459734211642
602401995.77302,3.1770281944284e-06,0.0031474939505674,3.1770281938035e-06,1,0.0031474939511868
685219970.29503,3.1762281612604e-06,0.0031482867377215,3.1762281606694e-06,1,0.0031482867383075
784601539.72145,3.1754228998522e-06,0.0031490851100172,3.1754228992955e-06,1,0.0031490851105696
903859423.03315,3.1738714896783e-06,0.0031506244253662,3.1738714891879e-06,1,0.0031506244258533
1046968883.0072,3.1738714896783e-06,0.0031506244253662,3.1738714891879e-06,1,0.0031506244258533
