time,T_cold,T_hot,average_ci,average_cv,jx,k_x_direct,left_jix,left_jvx,left_jx,left_jy,right_jix,right_jvx,right_jy,tot_ci,tot_cv
326.23686334746,5,15,9.6097594991898e-05,0.00032268257186697,0.038585611827561,0.98779166278557,2.4107956805233e-15,9.7184036947322e-18,0.038585611827562,-1.1882855810441e-16,-2.8611193175629e-15,-1.0823343578989e-16,-2.6020852139652e-18,6.297851985389,21.147325029874
392.48423601695,5,15,9.7884771643791e-05,0.00038757040273127,0.038585611827561,0.98779166278556,9.1244187104187e-15,2.8784961415658e-17,0.038585611827561,-1.4745149545803e-17,-1.0702407097339e-14,-7.6765870446529e-17,-2.6020852139652e-18,6.4149763944475,25.399813913396
471.98108322034,5,15,9.8862040774271e-05,0.00046522733896176,0.038585611827596,0.98779166278556,2.827849642164e-14,7.4842358115275e-16,0.038585611827554,8.9338259012806e-17,-3.0569749951888e-14,-1.2642667837529e-16,6.3317406873153e-17,6.4790227041826,30.489138886198
567.37729986441,5,15,9.9280471497756e-05,0.00055814925587842,0.038585611827561,0.98779166278645,6.3593864887845e-14,6.4378653065752e-16,0.038585611827561,-1.3270634591223e-16,-7.2574050748596e-14,-8.4756015856012e-17,-1.4311468676809e-17,6.5064449800769,36.578869633248
681.8527598373,5,15,9.9385146958855e-05,0.00066931624207116,0.038585611827561,0.98779166278557,1.1914944441994e-13,3.1597312140274e-16,0.038585611827561,-1.7780915628762e-16,-1.3459850355737e-13,-2.1144892155706e-17,-3.3827107781548e-17,6.5133049910956,43.864309240376
819.22331180476,5,15,9.9362617642145e-05,0.00080228420602596,0.038585611827561,0.98779166278557,1.8146720511762e-13,4.3230689949744e-17,0.038585611827561,-2.541369892306e-16,-2.0308766339879e-13,2.7688795379249e-17,9.9746599868666e-18,6.5118285097956,52.578497726117
984.06797416571,5,15,9.9319324630367e-05,0.00096129204460271,0.038585611827561,0.98779166278557,2.2995702907282e-13,-1.0392229876276e-16,0.038585611827562,-1.0148132334464e-16,-2.5550328107515e-13,5.0462051889542e-17,2.2117724318704e-17,6.5089912589757,62.999235435083
1181.8815689988,5,15,9.9293609279648e-05,0.0011513863351187,0.038585611827562,0.98779166278556,2.2933612565937e-13,-1.2380048154474e-14,0.038585611827557,5.1174342541316e-17,-2.8299740675657e-13,3.2704243156527e-15,4.6837533851374e-17,6.507305977751,75.457254858342
1419.2578827986,5,15,9.9285850355226e-05,0.0013785656712937,0.038585611827561,0.9877916627856,2.5185263886006e-13,-8.0086856776558e-15,0.03858561182756,-1.1275702593849e-17,-2.7870095136474e-13,2.3766149537975e-15,5.0306980803327e-17,6.5067974888801,90.345679833905
1704.1094593583,5,15,9.9286014905864e-05,0.0016499468805662,0.038585611827561,0.98779166278555,2.4319855285556e-13,-2.350551716235e-15,0.038585611827561,2.3418766925687e-17,-2.7664493786278e-13,2.5924238651128e-16,1.2836953722228e-16,6.5068082728707,108.13091876479
2045.93135123,5,15,9.9287320043042e-05,0.0019739551158697,0.038585611827561,0.98779166278557,2.4170554589457e-13,1.1977907842432e-15,0.038585611827561,1.9949319973733e-17,-2.6581639816282e-13,-4.4206108898423e-16,1.1926223897341e-16,6.5068938063408,129.36512247364
2456.117621476,5,15,9.9287874588703e-05,0.0023605391532016,0.03858561182756,0.98779166278557,2.425879287428e-13,1.9581775352557e-16,0.038585611827564,-1.1882855810441e-16,-2.6751311657409e-13,-9.0980526513249e-17,4.2500725161432e-17,6.5069301490452,154.70029394422
2948.3411457712,5,15,9.9287931008086e-05,0.0028214118097644,0.038585611827561,0.98779166278554,2.4239643641776e-13,-5.4167029057973e-16,0.038585611827561,8.5868812060852e-17,-2.67918750058e-13,2.4164328819871e-16,7.8062556418956e-17,6.5069338465459,184.90404436472
3539.0093749255,5,15,9.928789175312e-05,0.0033703131379198,0.038585611827562,0.98779166278557,2.4261991159515e-13,-5.4269433541351e-16,0.038585611827561,-2.8622937353617e-17,-2.6815109517914e-13,2.3437988707886e-16,1.270684946153e-16,6.5069312739325,220.87684180671
4247.8112499105,5,15,9.9287875287484e-05,0.004023290751378,0.038585611827562,0.98779166278558,2.425385999527e-13,-3.431802285737e-16,0.038585611827553,1.6566609195579e-16,-2.6820514981089e-13,4.2460778579419e-16,1.6523241108679e-16,6.5069301948406,263.67038268231
5098.3734998927,5,15,9.9287874242273e-05,0.004798986875325,0.038585611827558,0.98779166278558,2.4260885446015e-13,-2.3725170506444e-16,0.038585611827565,1.7607443281165e-16,-2.6813518083957e-13,1.5292222249578e-16,2.0816681711722e-16,6.5069301263416,314.5064038613
6119.0481998712,5,15,9.9287875106899e-05,0.0057189148940056,0.03858561182756,0.98779166278549,2.4259338701649e-13,-4.0771333842561e-16,0.038585611827563,5.1174342541316e-17,-2.6809760012514e-13,1.6628568715464e-15,8.0230960763927e-17,6.5069301830057,374.79480649355
7343.8578398454,5,15,9.9287875312989e-05,0.0068076985441437,0.03858561182756,0.98779166278553,2.4254000036947e-13,-1.4050816000981e-15,0.038585611827562,-2.168404344971e-17,-2.6857049167789e-13,3.1874238792355e-15,9.1506663357777e-17,6.506930196512,446.149331789
8813.6294078145,5,15,9.9287875291784e-05,0.0080932336889548,0.038585611827561,0.98779166278555,2.4006668164678e-13,-3.0592209360298e-15,0.038585611827562,-3.9031278209478e-17,-2.6466191181027e-13,6.7733973659246e-15,9.1506663357777e-17,6.5069301951224,530.39816303934
10577.355289377,5,15,9.92878752668e-05,0.0096067151054239,0.038585611827561,0.98779166278555,2.4202824079088e-13,-6.1389823871491e-15,0.038585611827562,-1.1275702593849e-17,-2.6768159249271e-13,1.1759041699418e-14,9.1940344226771e-17,6.506930193485,629.58568114906
12693.826347253,5,15,9.9287875268281e-05,0.011382448447449,0.038585611827561,0.98779166278556,2.408857268189e-13,-1.0322831880337e-14,0.038585611827562,-2.168404344971e-17,-2.6659017796041e-13,1.7715644080457e-14,8.3266726846887e-17,6.5069301935821,745.96014145202
15233.591616703,5,15,9.9287875229262e-05,0.013457340625802,0.038585611827561,0.98779166278556,2.4262957130447e-13,-1.6734217581516e-14,0.038585611827562,-2.5153490401664e-17,-2.6832840252134e-13,2.6311347714059e-14,9.1072982488782e-17,6.5069301910249,881.94027525257
18281.309940044,5,15,9.9287875203459e-05,0.01586993162882,0.038585611827561,0.98779166278556,2.4300261678392e-13,-2.3441128043229e-14,0.038585611827562,-4.336808689942e-18,-2.6813473504878e-13,3.6579784797013e-14,9.9312918999672e-17,6.5069301893339,1040.0518392263
21938.571928053,5,15,9.928787517599e-05,0.01865880091254,0.038585611827581,0.98779166278556,2.4260174341341e-13,-3.0303884730488e-14,0.038585611827492,-6.6786853825107e-17,-2.6810132506502e-13,4.843419106198e-14,8.6302492929846e-17,6.5069301875337,1222.8231766042
26327.286313664,5,15,9.9287875143304e-05,0.021860159252118,0.038585611827573,0.98779166278608,2.4192190588272e-13,-3.5887847947162e-14,0.038585611827534,-3.9031278209478e-17,-2.6773016796612e-13,6.185225562386e-14,9.1072982488782e-17,6.5069301853916,1432.6273967468
31593.743576396,5,15,9.9287875107926e-05,0.02550443526379,0.038585611827565,0.98779166278586,2.4262358683141e-13,-3.8723682204537e-14,0.038585611827555,-2.168404344971e-17,-2.6812066593741e-13,7.5980204534648e-14,1.0885389811754e-16,6.506930183073,1671.4586694477
37913.492291676,5,15,9.9287875067091e-05,0.029611705059224,0.038585611827562,0.98779166278567,2.4264392407262e-13,-5.6930614380574e-15,0.038585611827566,-7.3725747729014e-17,-2.6815422567394e-13,1.307428107157e-14,1.4571677198205e-16,6.5069301803969,1940.6327027613
45497.190750011,5,15,9.9287875021564e-05,0.034185922380384,0.03858561182756,0.98779166278558,2.4260525840162e-13,-3.0591960086971e-15,0.038585611827564,9.6277152916713e-17,-2.6813143775466e-13,4.518446841727e-16,2.0860049798621e-16,6.5069301774132,2240.4086091208
54597.628900013,5,15,9.9287874971576e-05,0.039208121275301,0.038585611827562,0.98779166278554,2.4260524835634e-13,-1.7157639377189e-15,0.038585611827559,-5.98479599212e-17,-2.6813144932857e-13,-1.3457592990831e-15,1.0191500421364e-16,6.5069301741372,2569.5434358981
65518.154680015,5,15,9.9287874917599e-05,0.044629117499036,0.038585611827563,0.98779166278558,2.4260131427873e-13,7.6217210440068e-16,0.038585611827556,-7.8062556418956e-18,-2.681593999269e-13,-2.7281923634548e-15,1.1405806854548e-16,6.5069301705998,2924.8138444168
78622.785616018,5,15,9.9287874860507e-05,0.050362744914257,0.038585611827521,0.9877916627856,2.4260601206242e-13,1.7665240066101e-15,0.038585611827677,-1.2229800505636e-16,-2.6816580263572e-13,-1.0154905379317e-15,8.9338259012806e-17,6.5069301668582,3300.5728507007
94348.342739222,5,15,9.9287874801553e-05,0.056281291537356,0.038585611827562,0.98779166278455,2.4260523087305e-13,2.0372913019139e-16,0.038585611827561,-1.8214596497756e-17,-2.6813144675438e-13,-2.466957438026e-16,-9.5843472047719e-17,6.5069301629946,3688.4507221922
113219.01128707,5,15,9.9287874742436e-05,0.062215410855316,0.038585611827562,0.98779166278558,2.4260856594617e-13,1.038437050108e-15,0.03858561182756,1.647987302178e-17,-2.68144768518e-13,-2.9674842363112e-15,-2.5153490401664e-17,6.5069301591203,4077.349165814
135863.81354448,5,15,9.9287874685176e-05,0.067961096301631,0.038585611827595,0.98779166278559,2.4259236882995e-13,1.6519506099958e-15,0.038585611827476,1.647987302178e-17,-2.6814883031892e-13,-1.9942540254261e-15,7.2424705122032e-17,6.5069301553677,4453.8984072237
163037.57625338,5,15,9.9287874631998e-05,0.073295887319699,0.038585611827607,0.98779166278643,2.4254416474079e-13,1.747380106549e-15,0.038585611827485,7.8929918156945e-17,-2.6813118619249e-13,-1.6511175022701e-15,1.3010426069826e-17,6.5069301518826,4803.5192713838
195646.09150405,5,15,9.9287874585044e-05,0.078004840173684,0.038585611827625,0.98779166278673,2.4257343647891e-13,2.0607861459508e-15,0.038585611827474,-1.7433970933567e-16,-2.6811918113497e-13,-2.6121664645782e-15,-3.2092384305571e-17,6.5069301488054,5112.1252056226
234776.30980486,5,15,9.9287874546065e-05,0.081913694605274,0.038585611827616,0.98779166278719,2.4256931786723e-13,6.0413830513771e-15,0.038585611827488,-1.118896642005e-16,-2.6813723695911e-13,-7.5402511383153e-15,-5.8980598183212e-17,6.5069301462509,5368.2958896513
281732.57176583,5,15,9.9287874516055e-05,0.084922540096063,0.03858561182756,0.98779166278697,2.4260514206032e-13,2.597167348805e-14,0.038585611827563,9.5409791178724e-18,-2.6813139022155e-13,-3.1352851636798e-14,2.914335439641e-16,6.5069301442842,5565.4835877356
338080.086119,5,15,9.9287874495031e-05,0.087029693502592,0.03858561182756,0.98779166278553,2.4263404915738e-13,1.0456301922674e-13,0.038585611827565,6.0715321659188e-18,-2.6812643824195e-13,-1.2424898481904e-13,2.3635607360184e-16,6.5069301429064,5703.5779933859
405697.1033428,5,15,9.9287874482005e-05,0.088335010131127,0.038585611827558,0.98779166278553,2.4260555102504e-13,3.2754334096749e-13,0.038585611827568,6.0715321659188e-18,-2.6813072504923e-13,-3.8213070682465e-13,1.3791051634016e-16,6.5069301420527,5789.1232239535
486837.52401136,5,15,9.9287874475198e-05,0.08901681167355,0.038585611827562,0.98779166278549,2.4260510158141e-13,8.1283946341484e-13,0.038585611827561,-3.5561831257525e-17,-2.6813128690339e-13,-9.3481052535453e-13,-7.7195194680968e-17,6.5069301416066,5833.8057698378
584206.02881363,5,15,9.9287874472057e-05,0.089286883892618,0.038585611827561,0.98779166278558,2.4255594353463e-13,1.568090771726e-12,0.038585611827562,9.5409791178724e-18,-2.6799852904066e-13,-1.8618522569288e-12,1.574261554449e-16,6.5069301414007,5851.5052227866
701048.23457636,5,15,9.9287874471981e-05,0.089339144365831,0.038585611827563,0.98779166278555,2.4260309996977e-13,2.5826504610927e-12,0.03858561182756,-1.1275702593849e-17,-2.6811571172773e-13,-2.9112347391382e-12,8.4567769453869e-17,6.5069301413957,5854.9301651591
841258.88149163,5,15,9.9287874472248e-05,0.089312185943497,0.038585611827559,0.9877916627856,2.4260585403122e-13,3.4535657731421e-12,0.038585611827563,9.9746599868666e-17,-2.6813695710737e-13,-3.8402277166672e-12,1.3314002678122e-16,6.5069301414132,5853.163417993
1009511.65779,5,15,9.9287874472582e-05,0.089278971258065,0.038585611827565,0.98779166278551,2.4261281582148e-13,3.9401014030282e-12,0.038585611827558,-1.6046192152785e-16,-2.6812064766664e-13,-4.357197515627e-12,6.2883726004159e-17,6.5069301414351,5850.9866603686
1211414.9893479,5,15,9.928787447275e-05,0.089261738979723,0.038585611827554,0.98779166278567,2.4262227324874e-13,4.0459843096577e-12,0.038585611827567,2.6281060661049e-16,-2.6814091590114e-13,-4.4625575801042e-12,1.2620113287731e-16,6.5069301414461,5849.8573257751
1453698.9872175,5,15,9.9287874472794e-05,0.089257454807499,0.038585611827574,0.98779166278539,2.4261014101717e-13,3.9639939718937e-12,0.038585611827551,-6.1842891918573e-16,-2.6813273090927e-13,-4.3741272287042e-12,-4.3368086899425e-19,6.506930141449,5849.5765582642
1744439.784661,5,15,9.9287874472787e-05,0.089258062461608,0.03858561182755,0.9877916627859,2.4260494763979e-13,3.8843204217876e-12,0.038585611827569,6.8955258170078e-16,-2.6813091550591e-13,-4.2912633517299e-12,2.5023386140965e-16,6.5069301414485,5849.6163814839
2093328.7415933,5,15,9.9287874472778e-05,0.089259018272514,0.038585611827561,0.98779166278528,2.4260504325525e-13,3.8609810996474e-12,0.038585611827561,2.6020852139652e-18,-2.6813122109951e-13,-4.2673657175532e-12,-5.9414279052206e-17,6.506930141448,5849.6790215075
2511995.4899119,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
3014395.5878943,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
3617275.7054731,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
4340731.8465678,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
5208879.2158813,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
6250656.0590576,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
7500788.2708691,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
9000946.9250429,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
10801137.310052,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
12961365.772062,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
15553639.926474,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
18664368.911769,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
22397243.694123,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
26876693.432947,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
32252033.119537,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
38702440.743444,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
46442929.892133,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
55731516.87056,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
66877821.244672,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
80253386.493606,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
96304064.792327,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
115564878.75079,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
138677855.50095,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
166413427.60114,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
199696114.12137,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
239635337.94564,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
287562406.53477,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
345074888.84173,5,15,9.9287874472774e-05,0.089259349047329,0.038585611827561,0.98779166278557,2.4260503851716e-13,3.8653221625027e-12,0.038585611827561,9.5409791178724e-18,-2.681312264067e-13,-4.2723527021469e-12,-5.3342746886287e-17,6.5069301414477,5849.7006991658
