time,average_xi,average_xv,left_xi,left_xs,left_xv
5176063.4954553,3.9361172842574e-06,0.0025315111359736,3.9423803739209e-06,1,0.002535539158445
5466804.2928988,3.8758149627591e-06,0.0025709134239298,3.8819820962455e-06,1,0.0025750041450745
5757545.0903424,3.8213930417714e-06,0.0026075409536813,3.8274735867034e-06,1,0.0026116899584195
6106434.0472746,3.7627714317758e-06,0.0026481802993133,3.7687586931153e-06,1,0.0026523939714367
6455323.0042068,3.7104550849542e-06,0.0026855329073343,3.7163590980289e-06,1,0.0026898060167984
6804211.961139,3.6635841306698e-06,0.0027199036575409,3.6694135681119e-06,1,0.0027242314596886
7222878.7094576,3.6134994685907e-06,0.0027576164899395,3.6192492072375e-06,1,0.0027620043028772
7641545.4577763,3.5691986516616e-06,0.0027918563205377,3.574877896518e-06,1,0.0027962986178103
8060212.2060949,3.5298677059462e-06,0.0028229751927027,3.5354843710422e-06,1,0.0028274670082652
8562612.3040773,3.4882566754823e-06,0.0028566620284906,3.4938071257072e-06,1,0.0028612074486457
9065012.4020597,3.4518588579585e-06,0.0028867943440782,3.4573513900611e-06,1,0.0028913877126402
9567412.5000421,3.4199113627926e-06,0.002913770966672,3.4253530623046e-06,1,0.00291840726228
10170292.617621,3.3865343721184e-06,0.0029424983113409,3.3919229594067e-06,1,0.002947180319864
10773172.7352,3.3577493812411e-06,0.0029677320146056,3.3630921673852e-06,1,0.0029724541768915
11496628.876294,3.3282481227095e-06,0.0029940465213559,3.3335439638985e-06,1,0.0029988105572663
12220085.017389,3.3033389100085e-06,0.0030166309885569,3.3085951163754e-06,1,0.003021430962717
13088232.386703,3.2783895999302e-06,0.0030395958338227,3.2836061046842e-06,1,0.0030444323515237
