x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate,Sv
725,0,0,725,2.3205337689371E-10,1.1102067893443E-06,-1.2273933701059E-13,-1.6489424773829E-13,0,3.7E-11,1,0.000181,9.4728679270015E-13,1.5081301750386E-17,-4644.7585519483,-nan,29999.3171883083
726,0,0,726,2.3221607339076E-10,1.1108728407822E-06,-1.2055531025756E-13,-1.6269649704751E-13,0,3.7E-11,1,0.000181,9.4852514518669E-13,1.5242204344465E-17,-4651.0510988782,-nan,30017.3141813192
727,0,0,727,2.3237656363892E-10,1.1115267797013E-06,-1.1836294436236E-13,-1.6049024816296E-13,0,3.7E-11,1,0.000181,9.4974488457388E-13,1.5404438494526E-17,-4657.341572792,-nan,30034.9838685854
728,0,0,728,2.3253483922504E-10,1.1121685605062E-06,-1.1616232568518E-13,-1.5827558611275E-13,0,3.7E-11,1,0.000181,9.5094589998912E-13,1.5568010218536E-17,-4663.629949741,-nan,30052.3250180263
729,0,0,729,2.3269089182134E-10,1.1127981380806E-06,-1.1395354096702E-13,-1.5605259629979E-13,0,3.7E-11,1,0.000181,9.5212808172891E-13,1.5732925497592E-17,-4669.9162055769,-nan,30069.3364105075
730,0,0,730,2.3284471318583E-10,1.1134154677896E-06,-1.1173667732431E-13,-1.5382136449656E-13,0,3.7E-11,1,0.000181,9.5329132127198E-13,1.5899190274928E-17,-4676.2003159506,-nan,30086.0168399031
731,0,0,731,2.3299629516267E-10,1.1140205054815E-06,-1.0951182224351E-13,-1.5158197683935E-13,0,3.7E-11,1,0.000181,9.5443551129224E-13,1.6066810454912E-17,-4682.4822563113,-nan,30102.3651131442
732,0,0,732,2.331456296825E-10,1.1146132074902E-06,-1.0727906357576E-13,-1.4933451982355E-13,0,3.7E-11,1,0.000181,9.5556054567167E-13,1.6235791902048E-17,-4688.762001906,-nan,30118.3800502843
733,0,0,733,2.3329270876279E-10,1.1151935306368E-06,-1.0503848953129E-13,-1.4707908029754E-13,0,3.7E-11,1,0.000181,9.5666631951298E-13,1.640614043996E-17,-4695.0395277782,-nan,30134.0604845415
734,0,0,734,2.3343752450825E-10,1.1157614322317E-06,-1.027901886741E-13,-1.4481574545755E-13,0,3.7E-11,1,0.000181,9.5775272915225E-13,1.6577861850382E-17,-4701.3148087672,-nan,30149.4052623565
735,0,0,735,2.3358006911109E-10,1.1163168700765E-06,-1.0053424991628E-13,-1.4254460284249E-13,0,3.7E-11,1,0.000181,9.5881967217138E-13,1.6750961872134E-17,-4707.5878195073,-nan,30164.4132434429
736,0,0,736,2.3372033485142E-10,1.1168598024661E-06,-9.8270762512757E-14,-1.4026574032805E-13,0,3.7E-11,1,0.000181,9.5986704741039E-13,1.6925446200097E-17,-4713.8585344267,-nan,30179.0833008446
737,0,0,737,2.3385831409754E-10,1.1173901881902E-06,-9.5999816055416E-14,-1.3797924612125E-13,0,3.7E-11,1,0.000181,9.6089475497964E-13,1.7101320484182E-17,-4720.126927747,-nan,30193.4143209757
738,0,0,738,2.339939993063E-10,1.1179079865353E-06,-9.3721500467829E-14,-1.3568520875523E-13,0,3.7E-11,1,0.000181,9.6190269627184E-13,1.7278590328293E-17,-4726.392973482,-nan,30207.4052036755
739,0,0,739,2.3412738302338E-10,1.1184131572867E-06,-9.1435905999359E-14,-1.333837170831E-13,0,3.7E-11,1,0.000181,9.6289077397398E-13,1.7457261289285E-17,-4732.6566454372,-nan,30221.0548622615
740,0,0,740,2.3425845788365E-10,1.1189056607299E-06,-8.9143123219715E-14,-1.3107486027292E-13,0,3.7E-11,1,0.000181,9.638588920791E-13,1.7637338875922E-17,-4738.9179172086,-nan,30234.362223568
741,0,0,741,2.3438721661146E-10,1.1193854576526E-06,-8.6843243013089E-14,-1.2875872780168E-13,0,3.7E-11,1,0.000181,9.6480695589788E-13,1.7818828547818E-17,-4745.1767621822,-nan,30247.3262279997
742,0,0,742,2.3451365202091E-10,1.1198525093464E-06,-8.4536356572794E-14,-1.2643540945003E-13,0,3.7E-11,1,0.000181,9.6573487207013E-13,1.8001735714391E-17,-4751.4331535332,-nan,30259.9458295778
743,0,0,743,2.346377570162E-10,1.1203067776082E-06,-8.2222555395007E-14,-1.2410499529617E-13,0,3.7E-11,1,0.000181,9.666425485761E-13,1.8186065733794E-17,-4757.6870642247,-nan,30272.2199959779
744,0,0,744,2.3475952459191E-10,1.1207482247423E-06,-7.990193127353E-14,-1.2176757571035E-13,0,3.7E-11,1,0.000181,9.6752989474767E-13,1.8371823911856E-17,-4763.9384670076,-nan,30284.1477085867
745,0,0,745,2.3487894783326E-10,1.1211768135616E-06,-7.757457629376E-14,-1.1942324134926E-13,0,3.7E-11,1,0.000181,9.6839682127934E-13,1.8559015501011E-17,-4770.1873344192,-nan,30295.7279625342
746,0,0,746,2.3499601991641E-10,1.1215925073894E-06,-7.5240582826875E-14,-1.1707208315002E-13,0,3.7E-11,1,0.000181,9.6924324023911E-13,1.8747645699222E-17,-4776.4336387828,-nan,30306.9597667428
747,0,0,747,2.3511073410874E-10,1.1219952700608E-06,-7.2900043523998E-14,-1.1471419232449E-13,0,3.7E-11,1,0.000181,9.700690650792E-13,1.893771964891E-17,-4782.6773522068,-nan,30317.8421439646
748,0,0,748,2.3522308376909E-10,1.1223850659244E-06,-7.0553051310455E-14,-1.1234966035368E-13,0,3.7E-11,1,0.000181,9.7087421064655E-13,1.9129242435866E-17,-4788.9184465838,-nan,30328.3741308279
749,0,0,749,2.3533306234807E-10,1.1227618598436E-06,-6.8199699379793E-14,-1.0997857898154E-13,0,3.7E-11,1,0.000181,9.7165859319325E-13,1.9322219088171E-17,-4795.1568935902,-nan,30338.5547778717
750,0,0,750,2.3544066338828E-10,1.1231256171983E-06,-6.5840081187722E-14,-1.0760104020942E-13,0,3.7E-11,1,0.000181,9.7242213038678E-13,1.9516654575101E-17,-4801.392664685,-nan,30348.3831495922
751,0,0,751,2.3554588052457E-10,1.1234763038858E-06,-6.3474290446562E-14,-1.0521713629014E-13,0,3.7E-11,1,0.000181,9.7316474132E-13,1.9712553806043E-17,-4807.6257311093,-nan,30357.8583244669
752,0,0,752,2.3564870748429E-10,1.1238138863229E-06,-6.1102421118837E-14,-1.0282695972167E-13,0,3.7E-11,1,0.000181,9.7388634652113E-13,1.9909921629389E-17,-4813.8560638856,-nan,30366.9793950112
753,0,0,753,2.3574913808753E-10,1.1241383314468E-06,-5.8724567411648E-14,-1.0043060324197E-13,0,3.7E-11,1,0.000181,9.7458686796343E-13,2.0108762831445E-17,-4820.083633817,-nan,30375.745467803
754,0,0,754,2.3584716624736E-10,1.1244496067162E-06,-5.6340823770301E-14,-9.8028159822362E-14,0,3.7E-11,1,0.000181,9.7526622907475E-13,2.0309082135323E-17,-4826.3084114864,-nan,30384.1556635122
755,0,0,755,2.3594278597002E-10,1.1247476801133E-06,-5.3951284872757E-14,-9.5619722661808E-14,0,3.7E-11,1,0.000181,9.7592435474698E-13,2.0510884199836E-17,-4832.530367256,-nan,30392.2091169549
756,0,0,756,2.360359913552E-10,1.1250325201444E-06,-5.1556045623037E-14,-9.3205385181052E-14,0,3.7E-11,1,0.000181,9.7656117134519E-13,2.0714173618394E-17,-4838.7494712664,-nan,30399.9049771093
757,0,0,757,2.3612677659622E-10,1.1253040958413E-06,-4.9155201145472E-14,-9.0785241016265E-14,0,3.7E-11,1,0.000181,9.7717660671676E-13,2.0918954917885E-17,-4844.9656934362,-nan,30407.2424071542
758,0,0,758,2.3621513598023E-10,1.1255623767627E-06,-4.6748846778496E-14,-8.8359384013364E-14,0,3.7E-11,1,0.000181,9.7777059020015E-13,2.1125232557567E-17,-4851.1790034608,-nan,30414.2205845059
759,0,0,759,2.3630106388845E-10,1.1258073329951E-06,-4.4337078068586E-14,-8.5927908221802E-14,0,3.7E-11,1,0.000181,9.7834305263368E-13,2.1333010927947E-17,-4857.3893708123,-nan,30420.8387008435
760,0,0,760,2.3638455479634E-10,1.1260389351541E-06,-4.1919990763981E-14,-8.3490907888211E-14,0,3.7E-11,1,0.000181,9.7889392636401E-13,2.1542294349666E-17,-4863.5967647386,-nan,30427.0959621433
761,0,0,761,2.3646560327379E-10,1.126257154385E-06,-3.9497680808471E-14,-8.1048477450716E-14,0,3.7E-11,1,0.000181,9.7942314525446E-13,2.1753087072373E-17,-4869.8011542626,-nan,30432.9915886953
762,0,0,762,2.3654420398532E-10,1.1264619623648E-06,-3.7070244335568E-14,-7.8600711532731E-14,0,3.7E-11,1,0.000181,9.7993064469317E-13,2.1965393273605E-17,-4876.0025081819,-nan,30438.5248151572
763,0,0,763,2.3662035169026E-10,1.1266533313022E-06,-3.4637777661806E-14,-7.6147704936443E-14,0,3.7E-11,1,0.000181,9.8041636160111E-13,2.2179217057662E-17,-4882.2007950677,-nan,30443.6948905543
764,0,0,764,2.366940412429E-10,1.1268312339391E-06,-3.2200377280752E-14,-7.3689552637438E-14,0,3.7E-11,1,0.000181,9.808802344398E-13,2.2394562454476E-17,-4888.3959832649,-nan,30448.5010783205
765,0,0,765,2.3676526759267E-10,1.1269956435515E-06,-2.975813985669E-14,-7.1226349777151E-14,0,3.7E-11,1,0.000181,9.8132220321896E-13,2.2611433418485E-17,-4894.5880408908,-nan,30452.9426563218
766,0,0,766,2.3683402578433E-10,1.1271465339505E-06,-2.73111622186E-14,-6.8758191658523E-14,0,3.7E-11,1,0.000181,9.8174220950392E-13,2.2829833827503E-17,-4900.7769358348,-nan,30457.0189168842
767,0,0,767,2.3690031095807E-10,1.1272838794829E-06,-2.4859541353183E-14,-6.6285173737992E-14,0,3.7E-11,1,0.000181,9.8214019642283E-13,2.3049767481587E-17,-4906.9626357579,-nan,30460.7291668092
768,0,0,768,2.3696411834969E-10,1.127407655032E-06,-2.2403374399379E-14,-6.3807391620213E-14,0,3.7E-11,1,0.000181,9.825161086737E-13,2.3271238101904E-17,-4913.1451080919,-nan,30464.072727396
769,0,0,769,2.3702544329074E-10,1.127517836019E-06,-1.9942758641201E-14,-6.1324941051807E-14,0,3.7E-11,1,0.000181,9.8286989253127E-13,2.3494249329598E-17,-4919.3243200391,-nan,30467.0489344786
770,0,0,770,2.3708428120866E-10,1.127614398403E-06,-1.7477791502444E-14,-5.8837917914692E-14,0,3.7E-11,1,0.000181,9.8320149585363E-13,2.3718804724656E-17,-4925.5002385716,-nan,30469.6571384268
771,0,0,771,2.3714062762688E-10,1.1276973186822E-06,-1.5008570538869E-14,-5.6346418220238E-14,0,3.7E-11,1,0.000181,9.8351086808872E-13,2.394490776477E-17,-4931.6728304309,-nan,30471.8967041776
772,0,0,772,2.3719447816498E-10,1.1277665738946E-06,-1.2535193433332E-14,-5.3850538102239E-14,0,3.7E-11,1,0.000181,9.8379796028058E-13,2.4172561844202E-17,-4937.842062127,-nan,30473.767011255
773,0,0,773,2.3724582853879E-10,1.1278221416183E-06,-1.0057757988119E-14,-5.1350373811274E-14,0,3.7E-11,1,0.000181,9.8406272507542E-13,2.440177027265E-17,-4944.0078999384,-nan,30475.2674537773
774,0,0,774,2.372946745605E-10,1.1278639999725E-06,-7.5763621191625E-15,-4.8846021708149E-14,0,3.7E-11,1,0.000181,9.8430511672753E-13,2.463253627411E-17,-4950.1703099114,-nan,30476.3974404848
775,0,0,775,2.3734101213876E-10,1.1278921276181E-06,-5.0911038494806E-15,-4.6337578257578E-14,0,3.7E-11,1,0.000181,9.8452509110491E-13,2.4864862985737E-17,-4956.3292578594,-nan,30477.1563947557
776,0,0,776,2.3738483727878E-10,1.1279065037579E-06,-2.6020813031266E-15,-4.3825140021527E-14,0,3.7E-11,1,0.000181,9.847226056948E-13,2.5098753456711E-17,-4962.4847093629,-nan,30477.5437546114
777,0,0,777,2.3742614608243E-10,1.1279071081374E-06,-1.0939269748249E-16,-4.1308803653153E-14,0,3.7E-11,1,0.000181,9.8489761960895E-13,2.5334210647102E-17,-4968.6366297684,-nan,30477.5589727383
778,0,0,778,2.3746493474832E-10,1.1278939210454E-06,2.3868636619915E-15,-3.8788665890402E-14,0,3.7E-11,1,0.000181,9.850500935887E-13,2.5571237426733E-17,-4974.7849841886,-nan,30477.2015165041
779,0,0,779,2.3750119957187E-10,1.1278669233139E-06,4.8865893886557E-15,-3.6264823549182E-14,0,3.7E-11,1,0.000181,9.8517999000987E-13,2.5809836574044E-17,-4980.9297375017,-nan,30476.4708679548
780,0,0,780,2.3753493694539E-10,1.1278260963193E-06,7.3896860213605E-15,-3.373737351721E-14,0,3.7E-11,1,0.000181,9.8528727288743E-13,2.6050010774958E-17,-4987.0708543508,-nan,30475.3665238474
781,0,0,781,2.3756614335814E-10,1.1277714219822E-06,9.8960550309619E-15,-3.120641274791E-14,0,3.7E-11,1,0.000181,9.8537190788001E-13,2.6291762621752E-17,-4993.2082991439,-nan,30473.8879956444
782,0,0,782,2.3759481539639E-10,1.1277028827676E-06,1.2405597826723E-14,-2.867203825344E-14,0,3.7E-11,1,0.000181,9.8543386229414E-13,2.6535094611919E-17,-4999.3420360529,-nan,30472.034809519
783,0,0,783,2.3762094974349E-10,1.1276204616861E-06,1.4918215763096E-14,-2.6134347098223E-14,0,3.7E-11,1,0.000181,9.8547310508837E-13,2.6780009147041E-17,-5005.4720290142,-nan,30469.806506388
784,0,0,784,2.3764454317988E-10,1.127524142293E-06,1.7433810145972E-14,-2.3593436392487E-14,0,3.7E-11,1,0.000181,9.854896068771E-13,2.7026508531662E-17,-5011.5982417271,-nan,30467.202641887
785,0,0,785,2.3766559258317E-10,1.1274139086895E-06,1.9952282240233E-14,-2.1049403286216E-14,0,3.7E-11,1,0.000181,9.8548333993423E-13,2.7274594972156E-17,-5017.7206376546,-nan,30464.2227864032
786,0,0,786,2.3768409492813E-10,1.1272897455222E-06,2.2473533274843E-14,-1.8502344962225E-14,0,3.7E-11,1,0.000181,9.8545427819669E-13,2.7524270575605E-17,-5023.8391800224,-nan,30460.8665250614
787,0,0,787,2.3770004728676E-10,1.1271516379838E-06,2.4997464450408E-14,-1.5952358629382E-14,0,3.7E-11,1,0.000181,9.8540239726761E-13,2.7775537348674E-17,-5029.9538318187,-nan,30457.1334577436
788,0,0,788,2.3771344682828E-10,1.1269995718128E-06,2.7523976945683E-14,-1.3399541517342E-14,0,3.7E-11,1,0.000181,9.8532767441942E-13,2.8028397196493E-17,-5036.064555794,-nan,30453.0231990803
789,0,0,789,2.3772429081914E-10,1.1268335332939E-06,3.0052971924247E-14,-1.0843990867904E-14,0,3.7E-11,1,0.000181,9.8523008859665E-13,2.8282851921535E-17,-5042.1713144609,-nan,30448.5353784616
790,0,0,790,2.3773257662307E-10,1.1266535092578E-06,3.2584350541016E-14,-8.2858039305241E-15,0,3.7E-11,1,0.000181,9.8510962041859E-13,2.8538903222506E-17,-5048.2740700935,-nan,30443.6696400318
791,0,0,791,2.3773830170103E-10,1.1264594870813E-06,3.5118013948991E-14,-5.7250779541368E-15,0,3.7E-11,1,0.000181,9.8496625218169E-13,2.8796552693224E-17,-5054.3727847274,-nan,30438.4256426919
792,0,0,792,2.3774146361121E-10,1.1262514546873E-06,3.7653863306536E-14,-3.1619101816818E-15,0,3.7E-11,1,0.000181,9.8479996786175E-13,2.9055801821516E-17,-5060.4674201594,-nan,30432.8030600997
793,0,0,793,2.3774206000905E-10,1.1260294005449E-06,4.0191799782483E-14,-5.9639784363885E-16,0,3.7E-11,1,0.000181,9.8461075311599E-13,2.9316651988112E-17,-5066.5579379474,-nan,30426.8015806727
794,0,0,794,2.377400886472E-10,1.1257933136688E-06,4.2731724564631E-14,1.9713618499849E-15,0,3.7E-11,1,0.000181,9.8439859528477E-13,2.9579104465537E-17,-5072.64429941,-nan,30420.4209075717
795,0,0,795,2.3773554737549E-10,1.1255431836198E-06,4.5273538865008E-14,4.5412717152386E-15,0,3.7E-11,1,0.000181,9.8416348339321E-13,2.9843160417015E-17,-5078.7264656261,-nan,30413.6607587142
796,0,0,796,2.3772843414089E-10,1.1252790005042E-06,4.7817143927643E-14,7.1132346003279E-15,0,3.7E-11,1,0.000181,9.8390540815254E-13,3.0108820895374E-17,-5084.8043974355,-nan,30406.5208667583
797,0,0,797,2.377187469875E-10,1.1250007549736E-06,5.0362441034855E-14,9.6871533922327E-15,0,3.7E-11,1,0.000181,9.8362436196129E-13,3.0376086841954E-17,-5090.878055438,-nan,30399.0009790976
798,0,0,798,2.3770648405647E-10,1.1247084382249E-06,5.2909331513883E-14,1.2262931025961E-14,0,3.7E-11,1,0.000181,9.8332033890621E-13,3.064495908552E-17,-5096.9473999934,-nan,30391.1008578606
799,0,0,799,2.3769164358598E-10,1.1244020419998E-06,5.5457716743291E-14,1.4840470487496E-14,0,3.7E-11,1,0.000181,9.8299333476301E-13,3.0915438341178E-17,-5103.0123912217,-nan,30382.8202798977
800,0,0,800,2.3767422391116E-10,1.1240815585846E-06,5.8007498161047E-14,1.7419674822325E-14,0,3.7E-11,1,0.000181,9.8264334699694E-13,3.1187525209302E-17,-5109.0729890026,-nan,30374.1590367754
801,0,0,801,2.3765422346402E-10,1.1237469808096E-06,6.0558577269822E-14,2.0000447141906E-14,0,3.7E-11,1,0.000181,9.8227037476301E-13,3.1461220174455E-17,-5115.1291529758,-nan,30365.1169347604
802,0,0,802,2.3763164077339E-10,1.1233983020491E-06,6.3110855644071E-14,2.2582690629864E-14,0,3.7E-11,1,0.000181,9.8187441890621E-13,3.1736523604325E-17,-5121.1808425404,-nan,30355.6937948196
803,0,0,803,2.3760647446484E-10,1.1230355162208E-06,6.566423493786E-14,2.5166308550479E-14,0,3.7E-11,1,0.000181,9.8145548196129E-13,3.2013435748659E-17,-5127.2280168553,-nan,30345.8894526037
804,0,0,804,2.3757872326059E-10,1.1226586177849E-06,6.8218616889807E-14,2.7751204252038E-14,0,3.7E-11,1,0.000181,9.8101356815254E-13,3.2291956738211E-17,-5133.2706348392,-nan,30335.7037584227
805,0,0,805,2.3754838597941E-10,1.1222676017444E-06,7.0773903331474E-14,3.0337281176765E-14,0,3.7E-11,1,0.000181,9.8054868339321E-13,3.2572086583687E-17,-5139.3086551699,-nan,30325.1365772546
806,0,0,806,2.3751546153654E-10,1.1218624636439E-06,7.332999619354E-14,3.2924442864235E-14,0,3.7E-11,1,0.000181,9.8006083528477E-13,3.2853825174699E-17,-5145.3420362852,-nan,30314.1877887125
807,0,0,807,2.3747994894358E-10,1.1214431995692E-06,7.5886797512703E-14,3.5512592961296E-14,0,3.7E-11,1,0.000181,9.7955003311599E-13,3.3137172278728E-17,-5151.3707363825,-nan,30302.8572870339
808,0,0,808,2.3744184730836E-10,1.1210098061469E-06,7.8444209437423E-14,3.8101635226569E-14,0,3.7E-11,1,0.000181,9.7901628786175E-13,3.3422127540089E-17,-5157.3947134186,-nan,30291.14498107
809,0,0,809,2.3740115583482E-10,1.1205622805434E-06,8.1002134236666E-14,4.0691473537894E-14,0,3.7E-11,1,0.000181,9.7845961218169E-13,3.3708690478905E-17,-5163.4139251102,-nan,30279.0507942585
810,0,0,810,2.3735787382292E-10,1.1201006204644E-06,8.356047430492E-14,4.3282011899719E-14,0,3.7E-11,1,0.000181,9.7788002041859E-13,3.3996860490089E-17,-5169.4283289336,-nan,30266.5746646102
811,0,0,811,2.3731200066847E-10,1.119624824154E-06,8.6119132169943E-14,4.5873154447343E-14,0,3.7E-11,1,0.000181,9.7727752859665E-13,3.4286636842329E-17,-5175.437882125,-nan,30253.7165446846
812,0,0,812,2.3726353586301E-10,1.1191348903944E-06,8.867801050012E-14,4.8464805457099E-14,0,3.7E-11,1,0.000181,9.7665215441942E-13,3.4578018677082E-17,-5181.4425416804,-nan,30240.4764015821
813,0,0,813,2.3721247899367E-10,1.1186308185043E-06,9.1237012109212E-14,5.1056869348992E-14,0,3.7E-11,1,0.000181,9.7600391726761E-13,3.4871005007579E-17,-5187.4422643563,-nan,30226.8542169002
814,0,0,814,2.3715882974297E-10,1.1181126083387E-06,9.3796039964525E-14,5.3649250697088E-14,0,3.7E-11,1,0.000181,9.7533283819669E-13,3.516559471783E-17,-5193.4370066689,-nan,30212.8499867286
815,0,0,815,2.3710258788873E-10,1.1175802602879E-06,9.6354997195072E-14,5.6241854233961E-14,0,3.7E-11,1,0.000181,9.7463893993423E-13,3.5461786561645E-17,-5199.4267248951,-nan,30198.4637216219
816,0,0,816,2.3704375330388E-10,1.1170337752763E-06,9.8913787095059E-14,5.8834584857933E-14,0,3.7E-11,1,0.000181,9.739222468771E-13,3.5759579161657E-17,-5205.4113750724,-nan,30183.6954465675
817,0,0,817,2.3698232595624E-10,1.1164731547618E-06,1.0147231313336E-13,6.1427347639791E-14,0,3.7E-11,1,0.000181,9.7318278508837E-13,3.6058971008356E-17,-5211.3909129988,-nan,30168.5452009688
818,0,0,818,2.3691830590841E-10,1.1158984007344E-06,1.0403047895955E-13,6.4020047829927E-14,0,3.7E-11,1,0.000181,9.7242058229414E-13,3.6359960459132E-17,-5217.3652942337,-nan,30153.0130386079
819,0,0,819,2.3685169331754E-10,1.1153095157155E-06,1.0658818841031E-13,6.6612590863657E-14,0,3.7E-11,1,0.000181,9.7163566788001E-13,3.6662545737322E-17,-5223.3344740973,-nan,30137.0990276266
820,0,0,820,2.3678248843517E-10,1.1147065027569E-06,1.0914534551608E-13,6.9204882369598E-14,0,3.7E-11,1,0.000181,9.7082807288743E-13,3.6966724931276E-17,-5229.2984076715,-nan,30120.803250499
821,0,0,821,2.36710691607E-10,1.1140893654392E-06,1.1170185450954E-13,7.1796828174272E-14,0,3.7E-11,1,0.000181,9.6999783000987E-13,3.7272495993419E-17,-5235.2570498001,-nan,30104.125803989
822,0,0,822,2.3663630327269E-10,1.113458107871E-06,1.1425761983073E-13,7.4388334311719E-14,0,3.7E-11,1,0.000181,9.691449735887E-13,3.7579856739331E-17,-5241.2103550889,-nan,30087.0667991278
823,0,0,823,2.3655932396566E-10,1.112812734688E-06,1.1681254613327E-13,7.6979307026601E-14,0,3.7E-11,1,0.000181,9.6826953960895E-13,3.7888804846836E-17,-5247.1582779061,-nan,30069.6263611901
824,0,0,824,2.3647975431288E-10,1.112153251051E-06,1.1936653829295E-13,7.9569652783867E-14,0,3.7E-11,1,0.000181,9.673715656948E-13,3.81993378551E-17,-5253.1007723825,-nan,30051.8046296402
825,0,0,825,2.363975950346E-10,1.1114796626454E-06,1.2191950141337E-13,8.21592782732E-14,0,3.7E-11,1,0.000181,9.6645109110491E-13,3.8511453163732E-17,-5259.0377924124,-nan,30033.601758118
826,0,0,826,2.3631284694419E-10,1.1107919756795E-06,1.2447134083317E-13,8.4748090417344E-14,0,3.7E-11,1,0.000181,9.6550815672753E-13,3.882514803191E-17,-5264.9692916533,-nan,30015.0179143934
827,0,0,827,2.3622551094781E-10,1.1100901968832E-06,1.270219621325E-13,8.7335996376442E-14,0,3.7E-11,1,0.000181,9.6454280507542E-13,3.9140419577502E-17,-5270.8952235266,-nan,29996.0532803311
828,0,0,828,2.3613558804425E-10,1.1093743335067E-06,1.2957127114066E-13,8.9922903558428E-14,0,3.7E-11,1,0.000181,9.6355508028058E-13,3.9457264776208E-17,-5276.8155412185,-nan,29976.7080518556
829,0,0,829,2.3604307932463E-10,1.1086443933192E-06,1.3211917394047E-13,9.2508719621927E-14,0,3.7E-11,1,0.000181,9.6254502808872E-13,3.9775680460706E-17,-5282.7301976794,-nan,29956.9824389155
830,0,0,830,2.3594798597215E-10,1.1079003846072E-06,1.3466557687703E-13,9.5093352483847E-14,0,3.7E-11,1,0.000181,9.6151269585363E-13,4.0095663319817E-17,-5288.6391456252,-nan,29936.8766654386
831,0,0,831,2.3585030926182E-10,1.1071423161731E-06,1.3721038656546E-13,9.7676710327451E-14,0,3.7E-11,1,0.000181,9.6045813253127E-13,4.0417209897672E-17,-5294.5423375377,-nan,29916.3909692929
832,0,0,832,2.3575005056021E-10,1.1063701973339E-06,1.3975350989438E-13,1.0025870160737E-13,0,3.7E-11,1,0.000181,9.593813886737E-13,4.0740316592896E-17,-5300.4397256648,-nan,29895.5256022524
833,0,0,833,2.3564721132515E-10,1.1055840379193E-06,1.4229485403587E-13,1.0283923505673E-13,0,3.7E-11,1,0.000181,9.5828251642283E-13,4.1064979657807E-17,-5306.3312620212,-nan,29874.2808299453
834,0,0,834,2.3554179310546E-10,1.1047838482704E-06,1.4483432645003E-13,1.0541821969306E-13,0,3.7E-11,1,0.000181,9.5716156950392E-13,4.1391195197616E-17,-5312.2168983893,-nan,29852.6569318188
835,0,0,835,2.3543379754063E-10,1.1039696392379E-06,1.4737183489159E-13,1.079955648265E-13,0,3.7E-11,1,0.000181,9.5601860321896E-13,4.1718959169648E-17,-5318.096586319,-nan,29830.6542010908
836,0,0,836,2.3532322636057E-10,1.1031414221803E-06,1.4990728741797E-13,1.1057118006426E-13,0,3.7E-11,1,0.000181,9.548536744398E-13,4.2048267382578E-17,-5323.9702771289,-nan,29808.2729447011
837,0,0,837,2.3521008138525E-10,1.1022992089627E-06,1.5244059239576E-13,1.1314497531824E-13,0,3.7E-11,1,0.000181,9.5366684160111E-13,4.2379115495667E-17,-5329.8379219067,-nan,29785.5134832788
838,0,0,838,2.3509436452444E-10,1.1014430119543E-06,1.5497165850689E-13,1.1571686081148E-13,0,3.7E-11,1,0.000181,9.5245816469317E-13,4.2711499018024E-17,-5335.6994715104,-nan,29762.376151075
839,0,0,839,2.3497607777736E-10,1.1005728440275E-06,1.5750039475419E-13,1.1828674708456E-13,0,3.7E-11,1,0.000181,9.5122770525446E-13,4.3045413307871E-17,-5341.5548765678,-nan,29738.8612959384
840,0,0,840,2.3485522323235E-10,1.0996887185553E-06,1.6002671046971E-13,1.2085454500158E-13,0,3.7E-11,1,0.000181,9.4997552636401E-13,4.3380853571832E-17,-5347.4040874784,-nan,29714.9692792451
841,0,0,841,2.347318030666E-10,1.0987906494099E-06,1.6255051531984E-13,1.234201657572E-13,0,3.7E-11,1,0.000181,9.4870169263368E-13,4.3717814864221E-17,-5353.2470544132,-nan,29690.7004758604
842,0,0,842,2.3460581954571E-10,1.0978786509607E-06,1.6507171931389E-13,1.2598352088302E-13,0,3.7E-11,1,0.000181,9.4740627020015E-13,4.4056292086358E-17,-5359.0837273161,-nan,29666.0552740852
843,0,0,843,2.3447727502346E-10,1.0969527380722E-06,1.6759023280906E-13,1.2854452225378E-13,0,3.7E-11,1,0.000181,9.4608932671676E-13,4.4396279985889E-17,-5364.9140559043,-nan,29641.0340755994
844,0,0,844,2.3434617194137E-10,1.0960129261025E-06,1.7010596651631E-13,1.311030820924E-13,0,3.7E-11,1,0.000181,9.4475093134519E-13,4.4737773156125E-17,-5370.7379896693,-nan,29615.6372954205
845,0,0,845,2.3421251282839E-10,1.0950592309008E-06,1.726188315094E-13,1.3365911298036E-13,0,3.7E-11,1,0.000181,9.4339115474698E-13,4.5080766035394E-17,-5376.5554778773,-nan,29589.8653618371
846,0,0,846,2.3407630030053E-10,1.0940916688056E-06,1.7512873922696E-13,1.3621252785892E-13,0,3.7E-11,1,0.000181,9.4201006907475E-13,4.5425252906404E-17,-5382.3664695703,-nan,29563.7187163594
847,0,0,847,2.3393753706049E-10,1.0931102566427E-06,1.7763560148492E-13,1.3876324003763E-13,0,3.7E-11,1,0.000181,9.4060774796343E-13,4.577122789563E-17,-5388.1709135672,-nan,29537.1978136659
848,0,0,848,2.3379622589729E-10,1.0921150117229E-06,1.8013933047836E-13,1.4131116320227E-13,0,3.7E-11,1,0.000181,9.3918426652113E-13,4.6118684972702E-17,-5393.9687584643,-nan,29510.3031215406
849,0,0,849,2.3365236968587E-10,1.0911059518401E-06,1.8263983878829E-13,1.4385621141761E-13,0,3.7E-11,1,0.000181,9.3773970132E-13,4.6467617949824E-17,-5399.7599526365,-nan,29483.035120822
