time,T_cold,T_hot,average_ci,average_cv,jx,k_x_direct,left_jix,left_jvx,left_jx,left_jy,right_jix,right_jvx,right_jy,tot_ci,tot_cv
154702.44855004,5,15,5.9755066889995e-05,0.00016832020883955,0.038585611827564,0.98779166278553,3.2298022002785e-10,-9.6908998490024e-13,0.038585611827562,-8.673617379884e-19,3.6717121897197e-10,-1.0984331406656e-12,9.6710833785707e-17,3.9161080637027,11.031033206509
165622.97433004,5,15,5.8328130325623e-05,0.00017269340269631,0.038585611827563,0.98779166278563,2.1312688486426e-10,-6.7909178821849e-13,0.038585611827561,-4.9439619065339e-17,3.9390843149004e-10,-1.2400839329111e-12,8.0230960763927e-17,3.82259234902,11.317634839105
178727.60526604,5,15,5.6736336383137e-05,0.00017785962856808,0.038585611827562,0.9877916627856,1.683922371216e-10,-5.6581873363417e-13,0.038585611827562,-8.4134088584875e-17,4.3974582773653e-10,-1.4711336675647e-12,6.9822619908066e-17,3.7182725412053,11.656208617838
191832.23620204,5,15,5.526239585613e-05,0.00018293865805255,0.038585611827562,0.9877916627856,2.3393018462317e-10,-8.2745342251189e-13,0.038585611827562,6.0715321659188e-18,4.8341618498882e-10,-1.7149919294228e-12,8.4134088584875e-17,3.6216763748273,11.989067894132
204936.86713805,5,15,5.3893770486175e-05,0.00018793254284843,0.038585611827562,0.98779166278559,2.4476729826503e-10,-9.2130371605047e-13,0.038585611827561,-2.8622937353617e-17,4.6700833314727e-10,-1.7590376145935e-12,6.6786853825107e-17,3.531982142582,12.316347128115
218041.49807405,5,15,5.2619534192102e-05,0.00019284366662186,0.038585611827561,0.98779166278558,2.4398838168442e-10,-9.6889220277521e-13,0.038585611827564,1.6219664500383e-16,4.3704006053607e-10,-1.7368634342264e-12,3.9464959078472e-17,3.4484737928136,12.63820253573
231146.12901005,5,15,5.143016609699e-05,0.00019767454565624,0.038585611827562,0.98779166278557,2.0161906661118e-10,-8.4787295772906e-13,0.03858561182756,4.0766001685455e-17,4.9320214565778e-10,-2.0521119221297e-12,9.1940344226771e-17,3.3705273653323,12.954799024128
246871.68613326,5,15,5.0103169130527e-05,0.00020336990560483,0.038585611827561,0.98779166278558,1.6611728428262e-10,-7.3787821047338e-13,0.038585611827561,-2.8622937353617e-17,4.8621395426068e-10,-2.1579436002996e-12,1.1145598333151e-16,3.2835612921382,13.328050133718
262597.24325646,5,15,4.8873968922201e-05,0.00020895809934172,0.038585611827561,0.98779166278557,2.1196425472956e-10,-9.8982362239706e-13,0.038585611827562,6.505213034913e-17,5.1199150894766e-10,-2.3964745312897e-12,1.0191500421364e-16,3.2030044272853,13.694277998459
278322.80037967,5,15,4.7731988515316e-05,0.00021444303022769,0.038585611827563,0.98779166278556,6.2188975000508e-10,-3.0425663485343e-12,0.038585611827569,5.4643789493269e-17,4.3216906646735e-10,-2.1476946429885e-12,1.4137996329211e-16,3.1281635993397,14.053738429002
294048.35750287,5,15,4.6668066579867e-05,0.00021982869675396,0.038585611827561,0.98779166278561,7.2542496877847e-10,-3.781307964772e-12,0.038585611827561,4.7704895589362e-17,3.7528047101323e-10,-1.9590036609326e-12,1.1492543028346e-16,3.0584384113782,14.406693470468
309773.91462607,5,15,4.5674254057877e-05,0.00022511904529184,0.038585611827565,0.98779166278557,6.786318848415e-10,-3.7251417921284e-12,0.038585611827564,-9.1072982488782e-17,3.9900651827291e-10,-2.1776677009974e-12,5.0740661672322e-17,2.993307913937,14.753401752246
328644.58317392,5,15,4.4564425376115e-05,0.00023134768463064,0.038585611827561,0.98779166278566,6.4846883914838e-10,-3.7592207304604e-12,0.03858561182756,3.0357660829594e-17,4.3242749007453e-10,-2.5004227675892e-12,1.6393136847981e-16,2.9205741814491,15.161601859954
347515.25172176,5,15,4.3535283998486e-05,0.00023745116703077,0.038585611827564,0.98779166278556,8.1894366854431e-10,-4.9878227656405e-12,0.03858561182757,-1.0842021724855e-16,4.3180683253343e-10,-2.6395567324122e-12,2.0816681711722e-17,2.8531283721248,15.561599682528
366385.92026961,5,15,4.2578072269595e-05,0.00024343509379156,0.038585611827555,0.98779166278565,1.1968952503007e-09,-7.6686004445804e-12,0.038585611827563,2.8015784137025e-16,3.7264064264079e-10,-2.4057397038401e-12,1.1145598333151e-16,2.7903965442602,15.953762306724
385256.58881745,5,15,4.1685231274078e-05,0.00024930491939721,0.038585611827561,0.9877916627854,1.2465372861086e-09,-8.4387650503096e-12,0.038585611827563,-2.8622937353617e-17,3.3736592141371e-10,-2.2841773733802e-12,1.0842021724855e-16,2.731883316778,16.338447197615
404127.25736529,5,15,4.0850219642651e-05,0.00025506583513874,0.038585611827563,0.98779166278555,1.2179858540362e-09,-8.6437893339591e-12,0.038585611827563,3.0357660829594e-17,3.2236023005597e-10,-2.2863324984873e-12,7.8929918156945e-17,2.6771599945007,16.715994571653
422997.92591314,5,15,4.006735568907e-05,0.00026072272893265,0.038585611827564,0.9877916627856,1.3800130237684e-09,-1.0217108463214e-11,0.038585611827559,9.5409791178724e-18,3.0438573381359e-10,-2.2586917345833e-12,1.0278236595163e-16,2.6258542224389,17.08672476333
445642.72817055,5,15,3.9189721630623e-05,0.00026738086982757,0.038585611827561,0.98779166278563,1.6947236807118e-09,-1.3217136962866e-11,0.038585611827563,5.4643789493269e-17,2.5332208938017e-10,-1.9851790044304e-12,9.8445557261684e-17,2.5683375967845,17.523072685019
468287.53042797,5,15,3.8372605969756e-05,0.00027390370809432,0.038585611827558,0.98779166278557,2.2981625099172e-09,-1.8816185712257e-11,0.038585611827561,5.1174342541316e-17,1.0963404378146e-10,-9.2276582409141e-13,1.0234868508263e-16,2.5147871048339,17.95055341367
490932.33268538,5,15,3.7609688068101e-05,0.00028029779126654,0.038585611827561,0.98779166278549,2.3687910891629e-09,-2.043263712302e-11,0.038585611827562,-1.4745149545803e-17,6.5133216495823e-11,-5.6176371111334e-13,1.0278236595163e-16,2.4647885172311,18.369596048444
513577.13494279,5,15,3.6895483682371e-05,0.00028656940497404,0.038585611827562,0.98779166278557,2.2956638657309e-09,-2.0728014299282e-11,0.038585611827561,2.6020852139652e-18,4.8313555220211e-11,-4.3627863748493e-13,1.9515639104739e-17,2.4179824186078,18.780612524379
536221.93720021,5,15,3.622522586089e-05,0.00029272445858613,0.038585611827564,0.98779166278558,2.1809922912652e-09,-2.0576488984516e-11,0.038585611827564,-1.3617579286418e-16,4.048512652932e-11,-3.8189383556414e-13,6.2883726004159e-17,2.3740564020193,19.183990117901
558866.73945762,5,15,3.5594759327078e-05,0.0002987684359609,0.03858561182756,0.98779166278565,2.2292571190664e-09,-2.1906619146793e-11,0.03858561182756,9.2807705964759e-17,3.0622968820649e-11,-3.0048420559788e-13,1.2273168592536e-16,2.3327381472594,19.580088219133
586040.50216651,5,15,3.4885558084372e-05,0.00030588246778896,0.03858561182756,0.98779166278555,2.110797021404e-09,-2.1812584818216e-11,0.038585611827566,2.3418766925687e-17,4.3063106882711e-11,-4.4141686983391e-13,8.2833045977893e-17,2.2862599346174,20.046313409017
613214.26487541,5,15,3.4222927314617e-05,0.00031285253371395,0.03858561182756,0.98779166278554,2.1474138593259e-09,-2.3210716139165e-11,0.038585611827562,-3.9031278209478e-17,2.6724617834614e-11,-2.917228138655e-13,1.3357370765021e-16,2.2428337644908,20.503103649477
640388.02758431,5,15,3.3602178712453e-05,0.0003196858740509,0.038585611827559,0.98779166278553,2.0618390876376e-09,-2.333155055551e-11,0.038585611827561,9.5409791178724e-18,2.4370312174555e-11,-2.7521713147221e-13,8.8037216405823e-17,2.2021523840993,20.9509334418
667561.7902932,5,15,3.3019230133658e-05,0.00032638933281052,0.038585611827561,0.9877916627855,1.9516698923644e-09,-2.3050301251141e-11,0.038585611827562,9.5409791178724e-18,2.429704229787e-11,-2.8663831660399e-13,9.497611030973e-17,2.1639482660394,21.39025131507
694735.5530021,5,15,3.2470517013283e-05,0.00033296930467141,0.038585611827564,0.98779166278556,1.5417539641126e-09,-1.9039915596786e-11,0.03858561182756,8.5868812060852e-17,1.0827032233142e-10,-1.3097750544877e-12,1.045170894276e-16,2.1279878029825,21.821476350945
721909.31571099,5,15,3.1952919016764e-05,0.00033943169795294,0.038585611827558,0.98779166278565,1.3170212461481e-09,-1.6874024189722e-11,0.038585611827561,-6.3317406873153e-17,1.4324240036623e-10,-1.8297526102641e-12,7.8929918156945e-17,2.0940665006827,22.244995757044
754517.83096167,5,15,3.1368978629611e-05,0.00034703972804154,0.038585611827559,0.98779166278548,1.1859540980886e-09,-1.5893219057218e-11,0.038585611827563,-1.4745149545803e-17,1.5654479409608e-10,-2.0952282747397e-12,9.497611030973e-17,2.0557973834702,22.74359561693
787126.34621234,5,15,3.0821740317049e-05,0.00035449545890277,0.038585611827565,0.98779166278552,1.096806802129e-09,-1.5356452894968e-11,0.038585611827563,1.344410693882e-16,1.4264977516398e-10,-2.0009079876659e-12,1.049507702966e-16,2.0199335734181,23.232214394652
819734.86146302,5,15,3.030763728375e-05,0.00036180661212648,0.038585611827558,0.98779166278567,1.0252752166139e-09,-1.4971957625016e-11,0.038585611827565,8.2399365108898e-17,1.3581403679561e-10,-1.9824840792617e-12,7.2858385991026e-17,1.9862413170278,23.711358132321
844191.24790103,5,15,2.9941951487358e-05,0.00036719894406039,0.038585611827558,0.98779166278547,1.0323805894531e-09,-1.5523692743449e-11,0.038585611827561,1.9949319973733e-17,9.4586803687195e-11,-1.4387159321915e-12,1.2446640940134e-16,1.9622757326755,24.064749997942
868647.63433903,5,15,2.9591984460473e-05,0.00037251668953922,0.038585611827562,0.98779166278549,1.0230310677281e-09,-1.5856378747157e-11,0.03858561182756,-5.2909066017293e-17,6.5851240913835e-11,-1.0275061673038e-12,1.7130394325271e-16,1.9393402936016,24.413253765642
897995.29806464,5,15,2.9191243301145e-05,0.00037880394152231,0.038585611827562,0.98779166278558,1.0094560983306e-09,-1.6194201446096e-11,0.038585611827562,3.0357660829594e-17,4.0760856544146e-11,-6.5884220376758e-13,1.5612511283791e-16,1.9130773209839,24.825295111606
924408.19541769,5,15,2.8864490774601e-05,0.00038409439278657,0.038585611827564,0.9877916627856,9.1323145519208e-10,-1.5103578408064e-11,0.038585611827558,-2.5153490401664e-17,6.8423834291959e-11,-1.1149534423891e-12,1.270684946153e-16,1.8916632674043,25.17201012566
950821.09277073,5,15,2.854003693076e-05,0.00038950013035068,0.038585611827564,0.98779166278563,8.6530097421743e-10,-1.4705351283374e-11,0.038585611827565,-1.1275702593849e-17,9.770894807599e-11,-1.6475570404894e-12,7.632783294298e-17,1.8703998602943,25.526280542662
982516.56959439,5,15,2.8163973491877e-05,0.00039596483100835,0.038585611827561,0.98779166278563,8.2561892052321e-10,-1.4512978922841e-11,0.038585611827561,2.6020852139652e-18,9.8256909723127e-11,-1.7307879759501e-12,1.3400738851921e-16,1.8457541667636,25.949951164963
1011042.4987357,5,15,2.7855771400695e-05,0.00040142990209875,0.038585611827569,0.98779166278555,8.1561371882269e-10,-1.4741920269626e-11,0.038585611827547,2.0383000842727e-16,1.1232527537197e-10,-2.0221723327012e-12,-3.3393426912554e-17,1.8255558345159,26.308110063944
1039568.427877,5,15,2.7549290729749e-05,0.000407020359084,0.038585611827567,0.98779166278577,8.1251942129676e-10,-1.5109933840502e-11,0.038585611827541,-1.4745149545803e-17,1.0690846248744e-10,-1.9912007168215e-12,1.0625181290358e-16,1.8054703172649,26.674486252929
1073799.5428465,5,15,2.7193829403289e-05,0.00041370808047272,0.038585611827558,0.98779166278572,7.8723547691355e-10,-1.5146333941017e-11,0.038585611827577,2.6888213877641e-17,1.0135868723816e-10,-1.9504094244089e-12,1.1275702593849e-16,1.782174803774,27.11277276186
1114876.88081,5,15,2.6787817945785e-05,0.00042162860637045,0.038585611827558,0.98779166278549,7.458314723443e-10,-1.4922342181475e-11,0.03858561182756,-6.6786853825107e-17,9.3724468435003e-11,-1.875476827437e-12,5.4643789493269e-17,1.755566436895,27.631852347094
1145684.8842826,5,15,2.6497653772777e-05,0.0004274828572659,0.038585611827558,0.98779166278548,6.9469411536065e-10,-1.4304169126232e-11,0.038585611827559,1.647987302178e-17,8.778675150072e-11,-1.8087137847063e-12,1.5959455978987e-16,1.7365502376527,28.015516533778
1182654.4884497,5,15,2.6164797059879e-05,0.00043440757872524,0.038585611827558,0.98779166278548,6.8256183788086e-10,-1.4505069024604e-11,0.038585611827556,1.647987302178e-17,7.1237419826144e-11,-1.521796075875e-12,1.3921155894714e-16,1.7147361401162,28.469335079338
1215927.1322001,5,15,2.5892975933256e-05,0.00044023593512419,0.038585611827561,0.98779166278548,6.1065566356667e-10,-1.3370237658804e-11,0.038585611827561,6.8521577301084e-17,8.7549986578772e-11,-1.9036557973798e-12,1.2490009027033e-16,1.6969220707618,28.851302244299
1249199.7759505,5,15,2.5622743785752e-05,0.00044619161476723,0.038585611827565,0.98779166278557,8.6459739476803e-10,-1.9302757733079e-11,0.038585611827554,3.7296554733501e-17,2.4620076862737e-11,-5.8793354058357e-13,1.1579279202145e-16,1.679212136743,29.241613665385
1289126.948451,5,15,2.5309133920417e-05,0.00045331414070002,0.03858561182756,0.98779166278567,9.1967591652037e-10,-2.1355486430102e-11,0.038585611827562,-1.4745149545803e-17,-6.8294137435594e-13,1.4127361259552e-14,1.3183898417424e-16,1.6586594006084,29.708395524916
1325061.4037014,5,15,2.5051792323213e-05,0.00045933563822376,0.038585611827559,0.98779166278554,9.6641138236712e-10,-2.3026876511483e-11,0.03858561182756,-4.336808689942e-18,-4.3631925290647e-12,1.0678348070422e-13,1.2533377113932e-16,1.6417942616941,30.103020386632
1360995.8589518,5,15,2.4795612527161e-05,0.00046549527327212,0.03858561182756,0.98779166278552,9.9394317246237e-10,-2.4348819420911e-11,0.038585611827562,3.2526065174565e-16,1.6061907007156e-13,8.7607242033883e-16,1.4571677198205e-16,1.62500526258,30.506698229162
1404117.2052524,5,15,2.4498138753537e-05,0.00047286401590519,0.038585611827561,0.98779166278554,9.6796574995053e-10,-2.4510932162243e-11,0.038585611827553,3.3827107781548e-17,2.641679841276e-12,-6.6464527849927e-14,1.0061396160665e-16,1.6055100213518,30.989616146363
1442926.4169228,5,15,2.4253946016269e-05,0.00047909442141696,0.03858561182756,0.98779166278556,9.3466387365413e-10,-2.4310611361712e-11,0.038585611827561,-2.168404344971e-17,3.4759843790643e-12,-8.9996733464922e-14,1.1449174941447e-16,1.5895066061222,31.397932001982
1481735.6285933,5,15,2.4010803561814e-05,0.00048546770177871,0.038585611827558,0.98779166278552,8.8409450066112e-10,-2.36352130086e-11,0.038585611827567,-8.4134088584875e-17,2.2289160061366e-11,-5.8293259304534e-13,1.2186432418737e-16,1.573572022227,31.81561130377
1528306.6825979,5,15,2.372841062237e-05,0.00049309173509215,0.038585611827562,0.98779166278549,8.0459858129399e-10,-2.2216006414268e-11,0.038585611827563,1.647987302178e-17,3.9235570488444e-11,-1.077346346158e-12,5.8113236445223e-17,1.5550651185477,32.315259950999
1570220.631202,5,15,2.3496551057166e-05,0.00049953775138578,0.03858561182756,0.98779166278558,7.4705881038116e-10,-2.1179011070566e-11,0.038585611827565,-1.9515639104739e-16,4.8639174856611e-11,-1.374279681587e-12,-1.123233450695e-16,1.5398699700824,32.737706074818
1612134.5798061,5,15,2.3265648151247e-05,0.00050613132064652,0.038585611827556,0.98779166278555,7.3311173628715e-10,-2.1329296036727e-11,0.03858561182758,1.275021754843e-16,6.1478463751511e-11,-1.7804751008457e-12,1.4701781458903e-16,1.5247375172401,33.16982222989
1662431.318131,5,15,2.2997415555668e-05,0.00051401862015503,0.03858561182756,0.98779166278544,6.850322387764e-10,-2.059451196449e-11,0.038585611827568,2.3852447794681e-16,7.011449248448e-11,-2.1040667646756e-12,2.1857515797308e-16,1.5071586258562,33.68672429048
1707698.3826234,5,15,2.2777138162491e-05,0.00052068699815273,0.038585611827561,0.98779166278553,6.4932326265227e-10,-2.003737742736e-11,0.038585611827562,9.5409791178724e-18,6.7867320664085e-11,-2.0954368791039e-12,1.2229800505636e-16,1.492722526617,34.123743110937
1752965.4471159,5,15,2.2557729527043e-05,0.00052750781564202,0.038585611827563,0.98779166278557,6.2644646045088e-10,-1.9849144529774e-11,0.03858561182756,-7.8062556418956e-18,6.5451191666422e-11,-2.073498363397e-12,7.0689981646055e-17,1.4783433622843,34.570752205915
1807285.9245068,5,15,2.2302805853451e-05,0.00053566654535604,0.038585611827566,0.98779166278561,6.0754370271131e-10,-1.986491492168e-11,0.038585611827549,-3.2092384305571e-17,7.3456212539794e-11,-2.3933661551036e-12,1.8301332671555e-16,1.4616366844118,35.105442716453
1856174.3541586,5,15,2.2093418999965e-05,0.00054256413186893,0.038585611827562,0.98779166278569,5.8708456534011e-10,-1.9709124566782e-11,0.038585611827561,-4.9439619065339e-17,7.2264900671668e-11,-2.4266348347876e-12,9.7144514654701e-17,1.4479143075817,35.557482946162
1905062.7838104,5,15,2.1884823852724e-05,0.00054961911719843,0.038585611827561,0.98779166278559,5.6335195420346e-10,-1.9421734918281e-11,0.038585611827561,-1.4745149545803e-17,7.1125563746036e-11,-2.4512258355459e-12,6.808789643209e-17,1.4342438160121,36.019838464716
1953951.2134623,5,15,2.1681963606548e-05,0.00055666291955536,0.038585611827561,0.98779166278556,5.2921963104049e-10,-1.873428501923e-11,0.038585611827559,-1.1275702593849e-17,7.221501964116e-11,-2.5531985758092e-12,7.9363599025939e-17,1.4209491669187,36.48146109598
1997950.8001489,5,15,2.1514147039498e-05,0.00056263145789898,0.038585611827564,0.98779166278556,5.7419303317913e-10,-2.0723064067035e-11,0.038585611827561,-2.99239799606e-16,6.1767521338353e-11,-2.2407327724467e-12,1.6349768761081e-16,1.4099511403805,36.872615224868
2041950.3868356,5,15,2.1345900284462e-05,0.00056874840316663,0.038585611827563,0.98779166278563,8.0946350017667e-10,-2.9768258883843e-11,0.038585611827555,-1.1275702593849e-17,-2.1409641528336e-13,-4.2722887240297e-14,8.7169854667835e-17,1.3989249210425,37.273495349928
2094749.8908595,5,15,2.1149038694232e-05,0.00057608105450641,0.038585611827561,0.98779166278561,8.8033269990104e-10,-3.3417896417669e-11,0.038585611827561,9.5409791178724e-18,-2.5363556294877e-11,9.6133353551651e-13,1.1058862159352e-16,1.3860233998652,37.754047988132
2158109.2956883,5,15,2.0921895596764e-05,0.00058478617307851,0.03858561182756,0.98779166278555,8.5609814146551e-10,-3.352939681833e-11,0.03858561182756,-1.4311468676809e-16,-1.9182915832522e-11,7.6260035267929e-13,5.2909066017293e-17,1.3711373498295,38.324546638873
2215132.7600342,5,15,2.0735754386102e-05,0.000592123628642,0.038585611827563,0.98779166278554,8.2555694288821e-10,-3.3154856918683e-11,0.038585611827565,3.3827107781548e-17,-1.7802895167828e-11,7.1469538396278e-13,8.673617379884e-17,1.3589383994476,38.805414126682
2272156.2243801,5,15,2.0550319107568e-05,0.0005996232693672,0.038585611827563,0.9877916627856,7.9216689215919e-10,-3.2646650625613e-11,0.038585611827559,-3.7903707950093e-16,-1.501148345918e-11,6.203838181465e-13,1.0148132334464e-16,1.3467857130336,39.296910581249
2329179.688726,5,15,2.0369892066592e-05,0.00060710957637754,0.038585611827561,0.9877916627856,7.558572379705e-10,-3.1954501066559e-11,0.038585611827561,1.9949319973733e-17,-1.4353798222337e-11,6.0569101452189e-13,1.348747502572e-16,1.3349612464762,39.787533197478
2397607.8459411,5,15,2.0161528553231e-05,0.00061599695856023,0.03858561182756,0.98779166278556,6.7241967001486e-10,-2.9311850576819e-11,0.03858561182756,-2.8622937353617e-17,6.673589155973e-12,-2.7464328567912e-13,6.808789643209e-17,1.3213059352645,40.369976676203
2459193.1874346,5,15,1.9990597657148e-05,0.00062348935279801,0.038585611827561,0.98779166278555,6.3790366552664e-10,-2.8476090708839e-11,0.038585611827562,2.3418766925687e-17,1.0903508213912e-11,-4.8607735286184e-13,1.1275702593849e-16,1.3101038080588,40.86099822497
2520778.5289282,5,15,1.9820150986156e-05,0.00063114876506347,0.038585611827559,0.98779166278556,6.0499073643755e-10,-2.7694941687884e-11,0.038585611827569,-4.5883435939587e-16,1.777968607987e-11,-8.0828477173943e-13,2.4112656316078e-16,1.2989334150287,41.3629654672
2576205.3362724,5,15,1.9677797751435e-05,0.00063769506268213,0.038585611827561,0.98779166278551,5.8346411699124e-10,-2.7276521649468e-11,0.038585611827562,-5.98479599212e-17,1.8749682017858e-11,-8.7650340904133e-13,5.2475385148298e-17,1.2896041534381,41.791983627936
2631632.1436166,5,15,1.9534686016121e-05,0.00064441788609785,0.03858561182756,0.98779166278557,5.613166645106e-10,-2.6811683598714e-11,0.038585611827564,1.2403272853234e-16,1.5636912192714e-11,-7.509042615525e-13,9.801187639269e-17,1.2802251827525,42.232570583309
2698144.3124297,5,15,1.9367007288327e-05,0.00065248179555189,0.038585611827563,0.98779166278553,5.2418830826872e-10,-2.5694179826004e-11,0.038585611827568,4.2934406030426e-16,1.5696461825144e-11,-7.68266143841e-13,-7.9363599025939e-17,1.2692361896478,42.761046953289
2758005.2643614,5,15,1.9228174764239e-05,0.00065931663885814,0.038585611827562,0.98779166278561,6.5079610613327e-10,-3.2459092947626e-11,0.038585611827563,-1.7087026238372e-16,-1.8008398299403e-11,8.7016411276782e-13,1.4007892068513e-16,1.2601376613492,43.208975244207
2817866.2162931,5,15,1.9088928639856e-05,0.00066632071403273,0.038585611827562,0.98779166278557,6.5564827860925e-10,-3.3550699419944e-11,0.038585611827565,-2.8622937353617e-17,-1.4254779910697e-11,7.4463629723342e-13,4.336808689942e-17,1.2510120273416,43.667994314849
2889699.3586112,5,15,1.8925937439115e-05,0.00067471512936514,0.038585611827562,0.98779166278559,6.234384454144e-10,-3.2729502100587e-11,0.03858561182756,-5.98479599212e-17,-9.5389715672481e-12,5.0296696796156e-13,1.6740081543176e-16,1.2403302360099,44.218130718074
2954349.1866975,5,15,1.8791067093534e-05,0.00068182687202333,0.038585611827568,0.98779166278558,5.9600293007874e-10,-3.1958788792963e-11,0.038585611827556,-2.6445859391266e-15,8.4873503388162e-13,-3.5488434713015e-14,3.0357660829594e-17,1.2314913730418,44.684205884921
3018999.0147838,5,15,1.8655841900173e-05,0.00068911300895214,0.038585611827561,0.98779166278574,5.7085847143925e-10,-3.128224535135e-11,0.038585611827562,2.3418766925687e-17,4.2745007665088e-12,-2.3352876899409e-13,8.5435131191858e-17,1.2226292547697,45.161710154687
3096578.8084873,5,15,1.8497612736242e-05,0.00069784361382745,0.038585611827562,0.98779166278555,5.4570055458431e-10,-3.0682247678309e-11,0.038585611827561,2.3418766925687e-17,5.3816590156598e-12,-3.0265877649133e-13,8.153200337091e-17,1.2122595482823,45.733879075796
3174158.6021909,5,15,1.8344865144909e-05,0.00070648931608464,0.038585611827561,0.98779166278558,5.1404281082626e-10,-2.9647792708018e-11,0.038585611827562,4.7704895589362e-17,7.6047301286324e-12,-4.3699712615389e-13,1.118896642005e-16,1.2022490821368,46.300483818923
3243980.4165241,5,15,1.8218802977944e-05,0.00071379160347959,0.038585611827563,0.98779166278557,4.9525089178465e-10,-2.9163548968605e-11,0.038585611827565,1.5525775109992e-16,7.8033594346295e-12,-4.5958763702222e-13,1.118896642005e-16,1.1939874719625,46.779046525638
3313802.2308573,5,15,1.8092442932014e-05,0.00072126781696405,0.038585611827558,0.98779166278562,6.6445146477083e-10,-3.9801637421453e-11,0.038585611827562,1.3010426069826e-17,-4.0997542396209e-11,2.410634372558e-12,1.0668549377257e-16,1.1857063399925,47.269007652556
3397588.4080571,5,15,1.7944545545808e-05,0.00073022446640358,0.038585611827561,0.98779166278548,7.1056596804274e-10,-4.3836038933857e-11,0.03858561182756,-7.8062556418956e-18,-5.7063640014942e-11,3.5219054670485e-12,1.0148132334464e-16,1.1760137368901,47.855990630225
